key,seed_index,deep_rm_mean_slowdown,comparator_mean_slowdown,delta
deeprm:p1_lag:SourceTetris:2,0,46.73392990342991,73.09484090909092,26.36091100566101
deeprm:p1_lag:SourceTetris:2,1,42.281977272727275,75.10311938061938,32.8211421078921
deeprm:p1_lag:SourceTetris:2,2,44.35590592740593,75.00914660339662,30.653240675990688
deeprm:p1_lag:SourceTetris:2,3,46.98304736929737,73.79095254745255,26.80790517815518
deeprm:p1_lag:SourceTetris:2,4,30.684480852480856,64.03732484182484,33.35284398934398
deeprm:p1_lag:SourceTetris:2,5,37.09338378288378,78.7418379120879,41.648454129204126
deeprm:p1_lag:SourceTetris:2,6,24.91450549450549,50.93133066933067,26.01682517482518
deeprm:p1_lag:SourceTetris:2,7,44.15755885780885,75.7587052947053,31.601146436896443
deeprm:p1_lag:SourceTetris:2,8,23.497950965700966,59.58830952380953,36.09035855810856
deeprm:p1_lag:SourceTetris:2,9,49.61719463869465,75.33571153846154,25.71851689976689
deeprm:p1_lag:SourceTetris:2,10,25.31934507159507,63.97889219114219,38.65954711954711
deeprm:p1_lag:SourceTetris:2,11,18.835430153180155,39.10577222777223,20.270342074592072
deeprm:p1_lag:SourceTetris:2,12,38.6302296037296,70.2483956043956,31.618166000665994
deeprm:p1_lag:SourceTetris:2,13,51.82570321345322,84.67605702630702,32.850353812853804
deeprm:p1_lag:SourceTetris:2,14,34.139483016983014,64.084591991342,29.94510897435898
deeprm:p1_lag:SourceTetris:2,15,36.19625890775891,68.93877605727606,32.74251714951715
deeprm:p1_lag:SourceTetris:2,16,42.5454373959374,73.55232067932067,31.006883283383274
deeprm:p1_lag:SourceTetris:2,17,18.93010214785215,50.98804628704628,32.057944139194134
deeprm:p1_lag:SourceTetris:2,18,61.623252913752914,91.58067857142858,29.957425657675664
deeprm:p1_lag:SourceTetris:2,19,37.196297119547125,65.5109304029304,28.314633283383273
deeprm:p1_lag:SourceTetris:2,20,54.70207342657343,80.84970571095572,26.14763228438229
deeprm:p1_lag:SourceTetris:2,21,29.688646686646685,56.99784998334998,27.309203296703295
deeprm:p1_lag:SourceTetris:2,22,55.257317932067934,82.57896694971696,27.321649017649023
deeprm:p1_lag:SourceTetris:2,23,45.21447702297703,67.34699575424575,22.132518731268725
deeprm:p1_lag:SourceTetris:2,24,42.69941208791209,70.34826998001999,27.648857892107905
deeprm:p1_lag:SourceTetris:2,25,23.159950632700635,56.41598334998335,33.256032717282714
deeprm:p1_lag:SourceTetris:2,26,17.207456626706627,38.48843223443223,21.280975607725605
deeprm:p1_lag:SourceTetris:2,27,43.174646603396596,80.68499125874126,37.51034465534467
deeprm:p1_lag:SourceTetris:2,28,39.306404761904766,81.19359756909756,41.8871928071928
